GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
475	5856NIG	51744	28/05/2014	2014	5	28	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Bauchi	Bauchi		Bauchi	10.31344	9.84327	1	Daily Independent (Lagos)	A coalition of women groups in Bauchi State converged on the state capital to agitate for the release of the abducted Chibok school girls.	0
475	5860NIG	51748	28/05/2014	2014	5	28	1	Violence against civilians	Rioters (Nigeria)	PDP: People's Democratic Party	5	Protesters (Nigeria)		6	56	Nigeria	Federal Capital Territory	Abuja Municipality		Abuja	9.05735	7.48976	1	Agence France Presse 	"Scores of young men supportive of President Johnathan and armed with bottles and stones attacked women's group protesters staging a demonstration over the plight of the kidnapped Chibok girls. Causalities/injuries not known. The two organizations were the 'Release of Girls' and the #BringBackOurGirls group, respectively. Some groups have claimed that the kidnapping crisis has been sensationalised to embarrass Jonathan. The APC later condemned the action."	0
475	5861NIG	51749	29/05/2014	2014	5	29	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Ngala		Gamboru 	12.36972	14.22000	2	Agence France Presse	Suspected Boko Haram attacks a wedding in Kolma area of Gamboru Ngala area. Causalities not known. 	0
475	5862NIG	51750	29/05/2014	2014	5	29	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Fulani Ethnic Militia (Nigeria)		4	14	Nigeria	Taraba	Bali		Mayo Kam	8.25000	11.05000	1	This Day (Lagos)	"Three persons including two policemen were killed in a fresh attack by gunmen suspected to be Fulani herdsmen at Mayokam Village in Bali Local Government Area of Taraba State. The gunmen, numbering over 100, according to residents of Mayokam and adjoining villages, invaded Mayokam and Danburam villages at about 3p.m. armed with dangerous weapons including guns, machetes, bows and arrows and began to shoot sporadically before setting several houses ablaze. A group of police officers attempted to repel the attackers. Several hundred residents were displaced due to the attack. "	5
475	5863NIG	51751	30/05/2014	2014	5	30	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Hawul		Shaffa	10.50673	12.33315	1	Premium Times (Abuja)	"Boko Haram fighters attack and kidnap two traditional rulers who were travelling near Shaffa (Biu-Garkida Road) while travelling to a funeral. It was later learned that one of he rulers, The Emir of Gwoza,  died in the attack.  No demands to their release of the remainder have yet been released. "	1
475	5865NIG	51753	30/05/2014	2014	5	30	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Geidam		Musari	12.88060	12.33980	1	Agence France Presse	"Suspected Boko Haram attacked three villages in Gamboru Ngala district (Musari, Wagiri and Nuwari) along the Cameroon border, killing 45 during the evening hours and into the following morning. Witness said that many of the gunmen were dressed as soldiers. The assaults lasted nearly seven hours. Conflicting reports name the attacked areas as Kanari, Wazarde and Gula. - Vanguard Nigeria. "	15
475	5866NIG	51754	30/05/2014	2014	5	30	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Geidam		Wagiri	12.46290	12.29900	1	Agence France Presse	"Suspected Boko Haram attacked three villages in Gamboru Ngala district (Musari, Wagiri and Nuwari) along the Cameroon border, killing 45 during the evening hours and into the following morning. Witness said that many of the gunmen were dressed as soldiers. The assaults lasted nearly seven hours. Conflicting reports name the attacked areas as Kanari, Wazarde and Gula. - Vanguard Nigeria. "	15
475	5864NIG	51752	30/05/2014	2014	5	30	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	Nigerian Tribune	About 300 rail passengers protested a ticket rate increase at the Ebute Meta headquarters and district offices of NRC. The protesters marched to the Yaba distinct and another company office. 	0
475	5867NIG	51755	31/05/2014	2014	5	31	1	Battle-No change of territory	Attagara Communal Militia (Nigeria)		4	Boko Haram		3	34	Nigeria	Borno	Gwoza		Attagara	11.10785	13.81294	1	Daily Independent (Lagos)	A group attacks and arrests three members of Boko Haram during a planned attack of the burial of the Emir of Gwoza who had been assassinated days earlier. 	0
475	5869NIG	51757	31/05/2014	2014	5	31	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Ngala		Gamboru 	12.36972	14.22000	2	Agence France Presse	"Suspected Boko Haram attacked three areas in Gamboru Ngala district (Musari, Wagiri and Nuwari) along the Cameroon border, killing fifteen. Witness said that many of the gunmen were dressed as soldiers. The assaults lasted nearly seven hours. Conflicting reports name the attacked areas as Kanari, Wazarde and Gula. - Vanguard Nigeria. "	10
475	5870NIG	51758	31/05/2014	2014	5	31	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Geidam		Musari	12.88060	12.33980	1	Agence France Presse	"Suspected Boko Haram attacked three villages in Gamboru Ngala district (Musari, Wagiri and Nuwari) along the Cameroon border, killing 45 during the evening hours and into the following morning. Witness said that many of the gunmen were dressed as soldiers. The assaults lasted nearly seven hours. Conflicting reports name the attacked areas as Kanari, Wazarde and Gula. - Vanguard Nigeria. "	5
475	5868NIG	51756	31/05/2014	2014	5	31	1	Battle-Non-state actor overtakes territory	BVYG: Borno Vigilance Youths Group 		4	Boko Haram		3	34	Nigeria	Borno	Kala/Balge		Kala-Balge	12.04639	14.48083	1	SaharaReporters	"500 members of Boko Haram attack Kala-Balge overpowering the city's local vigilante group, killing 40 and overtaking the village."	40
475	5873NIG	51761	01/06/2014	2014	6	1	1	Battle-No change of territory	Attagara Communal Militia (Nigeria)		4	Boko Haram		3	34	Nigeria	Borno	Gwoza		Attagara	11.10785	13.81294	1	Daily Independent (Lagos)	"Following an attack on a Sunday church service, a group mobilised, attacked the Boko Haram perpetrators, which resulted in the death of four. "	4
475	5874NIG	51762	01/06/2014	2014	6	1	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	Christian Group (Nigeria)	7	37	Nigeria	Borno	Gwoza		Attagara	11.10785	13.81294	1	Daily Independent (Lagos)	Nine are killed in a Boko Haram attack on a Sunday church service. The attack is believed to be retaliation for a vigilante attack and arrest against Boko Haram the day before. 	9
475	5871NIG	51759	01/06/2014	2014	6	1	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Adamawa	Madagali		Madagali 	10.89018	13.63121	1	Associated Press	"Suspected Boko Haram members opened fire at people indiscriminately around the town of Madagali, according to witnesses. Details of possible casualties were not immediately available."	0
475	5872NIG	51760	01/06/2014	2014	6	1	1	Remote violence	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Adamawa	Hong		Mubi	10.26761	13.26436	1	Vanguard (Lagos)	"A bomb targeting fans watching football match in a pub or brothel explodes in Mubi, killing 18 and injuring 19. Mubi has seen previous attacks by Boko Haram, and are suspected here. Conflicting reports hold the death count as high as 60. The explosion occurred at around 6:45 p.m. local time when many people were headed home to make a 7:00 p.m. curfew imposed in the wake of earlier attacks. "	18
475	5876NIG	51764	02/06/2014	2014	6	2	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Biu		Biu	10.61285	12.19458	1	The Nation (Nigeria)	Military forces repel a Boko Haram assault against Biu town. Military forces reportedly killed four and captured one alive. 	4
475	5877NIG	51765	02/06/2014	2014	6	2	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Konduga		Konduga	11.65583	13.42133	2	The Nation (Nigeria)	Military forces on patrol shoot and kill five Boko Hambers in a shootout. The soldiers also captured several assault rifles. 	5
475	5878NIG	51766	02/06/2014	2014	6	2	1	Riots/Protests	Protesters (Nigeria)	NYSF: Niger Delta Youth Stakeholders Forum	6			0	60	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.77742	7.01340	1	Nigerian Tribune	"Youths, under the aegis of the Niger Delta Youth Stakeholders Forum (NYSF) staged a peaceful protest in Port Harcourt over an alleged failure of the Nigeria Liquefied Natural Gas (NLNG) to remit three per cent of its annual budget to the Niger Delta Development Commission (NDDC)."	0
475	5875NIG	51763	02/06/2014	2014	6	2	1	Riots/Protests	Rioters (Nigeria)		5			0	50	Nigeria	Bayelsa	Ogbia		Otuogidi 	4.81962	6.26266	1	Daily Independent (Lagos)	"The people of Otuogidi community in Ogbia Local Government Area of Bayelsa State protested the non-payment of compensation by the state government many years after it acquired their land to establish the state's College of Health Technology. The angry Otuogidi people stormed the premises of the college barricading its gate and preventing staff, students and visitors from leaving or entering the school."	0
475	5879NIG	51767	03/06/2014	2014	6	3	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Hawul		Agabura	10.47053	12.17387	1	Agence France Presse	"Boko Haram raids four areas in Gwoza - Goshe, Attagara, Agapalwa (Aganado?) and Aganjara (Agabura?) killing hundreds. Some community leaders put the death toll in the attacks as high as 400 to 500, although there was no independent verification of the claim because of poor communications and difficulties by the emergency services in accessing the area. Others claim 200. The attacks are believed to have occurred late in the day. "	50
475	5880NIG	51768	03/06/2014	2014	6	3	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Mafa		Aganado	11.82275	13.59815	1	Agence France Presse	"Boko Haram raids four areas in Gwoza - Goshe, Attagara, Agapalwa (Aganado?) and Aganjara (Agabura?) killing hundreds. Some community leaders put the death toll in the attacks as high as 400 to 500, although there was no independent verification of the claim because of poor communications and difficulties by the emergency services in accessing the area. Others claim 200. The attacks are believed to have occurred late in the day. "	50
475	5881NIG	51769	03/06/2014	2014	6	3	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Gwoza		Attagara	11.10785	13.81294	1	Agence France Presse	"Boko Haram raids four areas in Gwoza - Goshe, Attagara, Agapalwa and Aganjara killing hundreds. Some community leaders put the death toll in the attacks as high as 400 to 500, although there was no independent verification of the claim because of poor communications and difficulties by the emergency services in accessing the area. Others claim 200. The attacks are believed to have occurred late in the day. "	50
475	5882NIG	51770	03/06/2014	2014	6	3	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Gwoza		Goshe	11.14274	13.77977	1	Agence France Presse	"Boko Haram raids four areas in Gwoza - Goshe, Attagara, Agapalwa (Aganado?) and Aganjara (Agabura?) killing hundreds. Some community leaders put the death toll in the attacks as high as 400 to 500, although there was no independent verification of the claim because of poor communications and difficulties by the emergency services in accessing the area. Others claim 200. The attacks are believed to have occurred late in the day. "	50
475	5883NIG	51771	03/06/2014	2014	6	3	1	Riots/Protests	Protesters (Nigeria)		6	Police Forces of Nigeria (2010-)		1	16	Nigeria	Lagos	Ojo		Ojo	6.46841	3.18329	1	Daily Independent (Lagos)	Lagos State University students block traffic in Ojo to protest an increase of student fees. Police arrest eight. 	0
475	5886NIG	51774	04/06/2014	2014	6	4	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Askira/U		Mbulakudla	10.63582	12.87820	1	Daily Independent (Lagos)	"Boko Haram attack Mbulakudla village, kill two residents. "	2
475	5887NIG	51775	04/06/2014	2014	6	4	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	BZM: Biafra Zionist Movement		2	12	Nigeria	Enugu	Enugu North		Enugu	6.44020	7.49430	1	Nigeria Sun 	"Members of a Biafran separatist movement storm a radio station to declare their independence on air, but are pushed back by police forces. Two police deaths resulted from the clash. 13 BZM arrests ."	2
475	5884NIG	51772	04/06/2014	2014	6	4	1	Riots/Protests	Rioters (Nigeria)	Christian Group (Nigeria)	5	Rioters (Nigeria)	Muslim Group (Nigeria)	5	55	Nigeria	Borno	Gwoza		Attagara	11.10785	13.81294	1	Vanguard (Lagos)	"Following an attack on a Christian church, a group of Christian youths retaliate against a Muslim group - specifically not Boko Haram who are known to be responsible for the Church attack - and clash with them. Residents of Aghapalwa and Gwoshe communities were also involved in the clash. Over 100 reportedly dead with most of the village destroyed."	100
475	5885NIG	51773	04/06/2014	2014	6	4	1	Non-violent activity by a conflict actor	Vigilante Militia (Nigeria)		4	Boko Haram		3	34	Nigeria	Borno	Askira/U		Mbulakudla	10.63582	12.87820	1	Daily Independent (Lagos)	"Shortly after a Boko Haram attack on Mbulaudla village which killed 2, a local vigilante group mobilizes, pursues and arrests 20 suspects."	0
475	5888NIG	51776	04/06/2014	2014	6	4	1	Violence against civilians	Vigilante Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Ogun	AdoOdo/Ota		Ado-Odo/Ota	6.62366	3.08626	1	Daily Independent (Lagos)	"A vigilante group captured three suspected kidnappers and set them ablaze on Ijoko road, Ota."	3
475	5889NIG	51777	05/06/2014	2014	6	5	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Adamawa	Madagali		Madagali 	10.89018	13.63121	1	Vanguard (Lagos)	"Boko Haram attacks Madagali village, causalities not reported. "	0
475	5890NIG	51778	05/06/2014	2014	6	5	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Dikwa		Bargari	11.70780	14.10918	1	Vanguard (Lagos)	"No fewer than 45 people were killed, while several others sustained gunshot wounds when some Boko Haram members attacked Bargari village in Konduga Local Government Area. The attackers destroyed much of the village. Witness: ""The gunmen, who came into the village at about 9p.m. gathered residents in one place, convincing them that they came into Bargari to propagate the teaching of Islam, and when almost all the residents were gathered, another set of terrorists appeared and opened fire on the people."	45
475	5892NIG	51780	05/06/2014	2014	6	5	1	Battle-No change of territory	Fulani Ethnic Militia (Nigeria)		4	Gbagyi Ethnic Militia (Nigeria)		4	44	Nigeria	Federal Capital Territory	Abuja Municipality		Paiko	8.94214	7.08526	2	Vanguard (Lagos)	"The police in Gwagwalada (FCT), Abuja, have confirmed that four people were killed and 19 others injured in a clash between Gwari farmers and Fulani herdsmen in Paiko, near Gwagwalada. It was learned the Fulani attacked the town, which caused a reaction from the local Gbagyi, sparking the clash."	4
475	5893NIG	51781	05/06/2014	2014	6	5	1	Remote violence	Military Forces of Nigeria (2010-)	Government of Nigeria (2010-)	1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Gombe	Akko		Gombe	10.28969	11.16729	1	Vanguard (Lagos)	"Two soldiers were killed in an explosion that rocked the private residence of Gombe State Governor, Alhaji Ibrahim Hassan Dankwambo at Government Reservation Area (GRA), in Gombe metropolis. Attackers are not known. "	2
475	5891NIG	51779	05/06/2014	2014	6	5	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Federal Capital Territory	Abuja Municipality		Abuja	9.05735	7.48976	1	This Day (Lagos)	"A ASUU strike leads to protests from University of Abuja students, who call for its end."	0
475	5895NIG	51783	05/06/2014	2014	6	5	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Amuwo Odofin		Ijegun Egba	6.51636	3.25494	1	Vanguard (Lagos)	"Residents of Ijegun Egba Waterside community protested the poor condition of Buba Marwa Road in Oriade Local Council Development Area. Police were present, but did not engage the protesters. "	0
475	5896NIG	51784	05/06/2014	2014	6	5	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Ikeja		Ikeja	6.59422	3.33748	1	This Day (Lagos)	"Lagos State University students protest at the Ikeja Magistrate's Court against increased student fees. Police were present, but did not engage the protesters. "	0
475	5894NIG	51782	05/06/2014	2014	6	5	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Yoruba Ethnic Group (Nigeria)	7	37	Nigeria	Kano	Nassaraw		Kano	12.00012	8.51672	1	Vanguard (Lagos)	A Yoruba leader is assassinated in his sleep by unknown assailants. 	1
475	5897NIG	51785	06/06/2014	2014	6	6	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Adamawa	Madagali		Madagali 	10.89018	13.63121	1	Leadership (Abuja)	Boko Haram attacks a military base in Madagali killing at least one soldier and a civilian.	2
475	5898NIG	51786	06/06/2014	2014	6	6	1	Remote violence	Military Forces of Nigeria (2010-)		1	Civilians (Nigeria)		7	17	Nigeria	Adamawa	Madagali		Madagali 	10.89018	13.63121	1	Vanguard (Lagos)	"A day following a Boko Haram led attack on Madagali village, military forces bomb a perceived position. One reported civilian death. "	1
475	5899NIG	51787	06/06/2014	2014	6	6	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Mainland		Yaba	6.49789	3.38292	1	Vanguard (Lagos)	"Protesting students of University of Lagos, Akoka, caused traffic jam in Yaba area of Lagos State, southwest Nigeria, over increase in the school's late registration fee from N10,000 to N25,000. The protest was apparently effective: the school has reversed themselves on their fee policy."	0
475	5900NIG	51788	07/06/2014	2014	6	7	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Adamawa	Madagali		Madagali 	10.89018	13.63121	2	Leadership (Abuja)	"About five farmers were killed by gunmen suspected to be Boko Haram insurgents in Madagali local government area of Adamawa State. The attack came less than 24 hours after members of the group launched similar attack on a military base in Madagali, killing one soldier and civilians."	5
475	5901NIG	51789	07/06/2014	2014	6	7	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Damboa		Beta	11.15871	13.41620	1	The Sun (Nigeria)	"Military forces ambush a group of Boko Haram in Beta. The military reports the assault and clash caused 50 Boko Haram deaths, four soldiers wounded. It is believed that at the time of attack the Boko Haram cell was preparing for an attack on a nearby village. [The soldiers] also recovered 30 rifles, 36 hand grenades, seven machine guns, 11 rocket propelled grenade (RPGs) tubes, 3,500 rounds of ammunition, 6 smoke grenade canisters, four vehicles and other locally fabricated guns."	50
475	5902NIG	51790	07/06/2014	2014	6	7	1	Non-violent activity by a conflict actor	Military Forces of Nigeria (2010-)		1	Civilians (Nigeria)		7	17	Nigeria	Edo	Ikpoba-Okha		Benin City 	6.33504	5.62749	1	Premium Times (Abuja)	"The military forcibly stops the distribution of several newspapers - The Leadership, The Nation, and Punch papers -  in three cities for reasons unclear. In a military statement, ""The Defence Headquarters wishes to clarify that the exercise has nothing to do with content or operation of the media organisations or their personnel as is being wrongly imputed by a section of the press."""	0
475	5903NIG	51791	07/06/2014	2014	6	7	1	Non-violent activity by a conflict actor	Military Forces of Nigeria (2010-)		1	Civilians (Nigeria)		7	17	Nigeria	Federal Capital Territory	Abuja Municipality		Abuja	9.05735	7.48976	1	Premium Times (Abuja)	"The military forcibly stops the distribution of several newspapers - The Leadership, The Nation, and Punch papers -  in three cities for reasons unclear. In a military statement, ""The Defence Headquarters wishes to clarify that the exercise has nothing to do with content or operation of the media organisations or their personnel as is being wrongly imputed by a section of the press."""	0
475	5905NIG	51793	07/06/2014	2014	6	7	1	Non-violent activity by a conflict actor	Military Forces of Nigeria (2010-)		1	Civilians (Nigeria)		7	17	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	Premium Times (Abuja)	"The military forcibly stops the distribution of several newspapers - The Leadership, The Nation, and Punch papers -  in three cities for reasons unclear. In a military statement, ""The Defence Headquarters wishes to clarify that the exercise has nothing to do with content or operation of the media organisations or their personnel as is being wrongly imputed by a section of the press."""	0
475	5904NIG	51792	07/06/2014	2014	6	7	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Kwara	Kaiama		Kaiama	9.62250	3.94806	1	Leadership (Abuja)	"Unknown gunmen shot dead a staff of Kaiama local government area of Kwara State, Mr Baba Seriki-Sanu, who was on his way to Ilorin. It was gathered that Seriki-Sanu, the treasurer of the Kaiama Emirate Council was in a bus with other colleagues when they were attacked between Kaiama town and Gwaria. While the deceased died on the spot, others were said to have been given machete cuts ."	1
475	5909NIG	51797	08/06/2014	2014	6	8	1	Violence against civilians	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)	Tiv Ethnic Group (Nigeria)	7	47	Nigeria	Taraba	Donga		Ananom	7.65000	10.21667	1	Daily Trust (Abuja)	"Gunmen suspected to be herdsmen invaded Ananom village in Donga LGA of Taraba State, killing seven persons and wounding many others. Daily Trust learnt from residents that the attackers invaded Ananom, a Tiv village, at about 2:00am."	7
475	5907NIG	51795	08/06/2014	2014	6	8	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Gombe	Akko		Gombe	10.28969	11.16729	1	Leadership (Abuja)	"A suicide bomber attack a military barracks in Gombe, killing herself and a soldier. A second soldier was wounded. Apparently the explosive pack detonated prematurely. "	2
475	5906NIG	51794	08/06/2014	2014	6	8	1	Riots/Protests	PDP: People's Democratic Party		3	Rioters (Nigeria)	APC: All Progressives Congress	5	35	Nigeria	Ekiti	Ado-Ekiti		Ado-Ekiti	7.62100	5.22150	1	Vanguard (Lagos)	"An APC political rally is attacked by armed members PDP, who then attack in kind. One confirmed death. Following the death of the victim a new protest erupted against the killing of the man - - some of whom believe was caused by police who were attempting to break up the rioters. An APC candidate claimed the violence was due to an attempt on his life. "	1
475	5908NIG	51796	08/06/2014	2014	6	8	1	Riots/Protests	Rioters (Nigeria)		5	Police Forces of Nigeria (2010-)		1	15	Nigeria	Kano	Nassaraw		Kano	12.00012	8.51672	1	This Day (Lagos)	"Hundreds of aggrieved youths spilled into the streets of Kano in protest over the emergence of the former Central Bank of Nigeria (CBN) Governor, Alhaji Sanusi Lamido Sanusi, as the new Emir of Kano. The protesters, who set a car ablaze, burnt tyres and carried sticks, tree branches and other dangerous weapons, chanted war songs and demanded the reversal of Sanusi's emergence as the emir. A second group of protesters marched to the Government House, where they were met by security personnel. "	0
475	5912NIG	51800	09/06/2014	2014	6	9	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	Fulani Ethnic Group (Nigeria)	7	37	Nigeria	Borno	Chibok		Garkin Fulani	10.86583	12.84702	2	Associated Press	"Suspected Boko Haram gunmen have reportedly kidnapped 20 Fulani women (some sources claim 40) from a nomadic settlement in northeast Nigeria near the town of Chibok in the village Garkin Fulani, where the Islamic militants abducted more than 300 schoolgirls and young women on April 15. The attack came at a market area during the early morning hours. Some reports claim a mid-afternoon attack. Boko Haram demands 40 cows per hostage. Fulani leader deny the abduction. "	0
475	5910NIG	51798	09/06/2014	2014	6	9	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Damboa		Beta	11.15871	13.41620	1	Daily Trust (Abuja)	Boko Haram fighters launched a reprisal attack in Biita after many members of its sect were killed in the town over the weekend. Locals said the insurgents are now in control of Biita after troops withdrew from the area. Property were reportedly destroyed.  Causalities not known.	0
475	5911NIG	51799	09/06/2014	2014	6	9	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Chibok		Chibok 	10.86583	12.84702	2	Leadership (Abuja)	"Gunmen suspected to be members of the Boko Haram group had during the night-time hours reportedly killed five villagers in separate attacks on rural communities - Tohya and Wurojene - near Chibok town. The villages, Tohya and Wurojene are located about 14 kilometres away from Chibok town and are predominantly an agrarian communities."	5
475	5915NIG	51803	09/06/2014	2014	6	9	1	Riots/Protests	Protesters (Nigeria)	APC: All Progressives Congress	6	Protesters (Nigeria)	APC: All People's Congress	6	66	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	This Day (Lagos)	"There were several hours of traffic gridlock at the Lagos State Government House, when two different groups of protesters within the ruling All Progressives Congress (APC) in the state barricaded the entrance to the office of governor, singing war songs and chanting anti-Bola Tinubu and Governor Babatunde Fashola slogans to drive home their grievances. The APC members, including councillors, secretary to local governments and supervisors that served in the local government areas of the state between 2008 and 2011, were bitter about the non-payment of their severance packages while the other group, the New Lagos Movement (NLM), was kicking against imposition of party officials and candidates in the APC and the alleged zoning of the governorship position to a part of the state."	0
475	5914NIG	51802	09/06/2014	2014	6	9	1	Riots/Protests	Protesters (Nigeria)	NLM: New Lagos Movement	6	Protesters (Nigeria)	APC: All People's Congress	6	66	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	This Day (Lagos)	"Two different groups of protesters within the ruling All Progressives Congress (APC) in the state barricaded the entrance to the office of governor, singing war songs and chanting slogans. The APC members were protesting  non-payment of their severance packages while the other group, the New Lagos Movement (NLM), was protesting against imposition of party officials and candidates in the APC and the alleged zoning of the governorship position to a part of the state."	0
475	5913NIG	51801	09/06/2014	2014	6	9	1	Riots/Protests	Rioters (Nigeria)		5	Rioters (Nigeria)		5	55	Nigeria	Kano	Nassaraw		Kano	12.00012	8.51672	1	Agence France Presse	"Clashes broke out in Kano as hundreds of supporters of the newly appointed emir of Kano battled with backers of his main rival for the key post. An AFP reporter said people turned out in force wearing white robes and red caps in solidarity with the new emir, the ousted former central bank chief Sanusi Lamido Sanusi. As they headed to the state government headquarters, they came under attack from a rival crowd out in support of Sanusi's rival for the role, the late emir's eldest son, Aminu Ado Bayero. Causalities/injuries not known. The riots/clashes caused the closure of several schools. Police took over control over the Emir's palace. "	0
475	5916NIG	51804	09/06/2014	2014	6	9	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Plateau	Jos South		Riyom	9.63333	8.76667	2	Premium Times (Abuja)	The youth leader of Shonung Village in Riyom Local Government Area of Plateau State was killed by unidentified gunmen on 09/06. 	1
475	5917NIG	51805	10/06/2014	2014	6	10	1	Riots/Protests	Protesters (Nigeria)		6	Police Forces of Nigeria (2010-)		1	16	Nigeria	Lagos	Ikeja		Ikeja	6.59422	3.33748	1	This Day (Lagos)	"Policemen chased away hundreds of Lagos State University, LASU, students who were protesting the hike in school fees at the Lagos Governor's Office with teargas and rubber bullets. Some were injured in the chaos. "	0
475	5918NIG	51806	10/06/2014	2014	6	10	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Ogun	IjebuOde		Ijebu-Ode	6.81609	3.91588	1	Vanguard (Lagos)	"Students of Tai Solarin University of Education, TASUED, Ijagun in Odogbolu Local Government Area protested an increase in student fees in Ijebu-Ode. The protest descended into a destructive riot by the second day, which eventually involved running clashes with security operatives of the school. "	0
475	5921NIG	51809	11/06/2014	2014	6	11	1	Battle-No change of territory	Gbagyi Ethnic Militia (Nigeria)		4	Fulani Ethnic Militia (Nigeria)		4	44	Nigeria	Federal Capital Territory	Abuja Municipality		Paiko	8.94214	7.08526	1	Vanguard (Lagos)	"Four people were killed and 19 others injured in a clash between Gbagyi farmers and Fulani herdsmen in Paiko, near Gwagwalada. "	4
475	5925NIG	51813	11/06/2014	2014	6	11	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Plateau	Riyom		Bachit	9.51667	8.70000	1	Vanguard (Lagos)	"Nineteen people, including six security officers, were killed when gunmen raided three villages in Plateau State. Army Special Task Force (STF) spokesman in the state, said: ""Eight people, including three STF personnel, died in the gun battle."" This number was later revised upward to 19. Many houses were burnt including a church."" The attacks occurred during the pre-daylight hours. "	6
475	5926NIG	51814	11/06/2014	2014	6	11	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Plateau	Riyom		Jol	9.55069	8.79570	1	Vanguard (Lagos)	"Nineteen people, including six security officers, were killed when gunmen raided three villages in Plateau State. Army Special Task Force (STF) spokesman in the state, said: ""Eight people, including three STF personnel, died in the gun battle."" This number was later revised upward to 19. Many houses were burnt including a church."" The attacks occurred during the pre-daylight hours. "	7
